"date","wt","Q","P","GL","Ta_min","Ta_max","Ta"
2014-11-20,7.54193548387097,7.16,0,16.226,4.81,8.51,6.66
2014-11-21,7.23333333333333,4.06,0,48.58,2.9,7.91,5.41
2014-11-22,6.085,3.19,0,63.938,0.96,5.61,3.29
2014-11-23,5.61666666666667,2.78,0.01,45.071,1.3,4.88,3.09
2014-11-24,5.76666666666667,2.59,0.17,32.142,2.93,4.98,3.96
2014-11-25,5.96428571428571,2.45,0.02,24.548,3.12,4.98,4.05
2014-11-26,5.26041666666667,2.35,0,36.728,0.92,4.36,2.64
2014-11-27,4.68780487804878,2.23,0,26.122,0.05,4.64,2.35
2014-11-28,4.09666666666667,2.12,0,49.206,-0.32,2.16,0.92
2014-11-29,3.68148148148148,2.02,0,24.301,0.4,2.18,1.29
2014-11-30,3.85,1.99,0.11,22.063,1.2,2.84,2.02
2014-12-01,4.06875,1.98,0.62,19.639,1.6,3.83,2.72
2014-12-02,4.06923076923077,1.94,0.06,14.384,0.94,2.88,1.91
2014-12-03,4.11363636363636,1.88,0.14,12.905,0.98,3.24,2.11
2014-12-04,4.5375,1.87,0,15.977,1.47,8.25,4.86
2014-12-05,5.00625,1.82,0.32,28.112,3.44,4.79,4.12
2014-12-06,5.04,1.83,1.7,15.615,2.58,3.58,3.08
2014-12-07,4.92903225806452,1.95,3.12,18.322,2.43,3.73,3.08
2014-12-08,4.68333333333333,2.26,1.29,19.65,1.5,3.54,2.52
2014-12-09,4.32162162162162,2.2,0.06,21.152,0,3.62,1.81
2014-12-10,3.25675675675676,2.05,1.33,40.9,-2.38,0.26,-1.06
2014-12-11,3.33793103448276,2.23,0.88,29.799,-0.54,5.96,2.71
2014-12-12,4.13846153846154,2.17,0,23.986,2.26,9.54,5.9
2014-12-13,3.75,2.05,0,56.895,0.44,7.04,3.74
2014-12-14,3.45833333333333,1.94,0,36.874,0.32,8.59,4.46
2014-12-15,3.41363636363636,1.88,0.15,41.731,1.41,5.76,3.59
2014-12-16,4.1047619047619,1.88,2.65,27.89,2.48,5.3,3.89
2014-12-17,4.5375,2.05,5.23,18.344,1.75,5.14,3.45
2014-12-18,5.45128205128205,4.3,6.94,32.007,3.08,9.13,6.11
2014-12-19,6.7875,12.4,12.79,32.038,7.97,12.19,10.08
2014-12-20,6.246875,23.8,4.25,43.929,2.93,11.42,7.18
2014-12-21,5.06451612903226,11.3,0.03,41.116,1.27,5.55,3.41
2014-12-22,4.78333333333333,6.53,0,43.119,2.98,7.96,5.47
2014-12-23,4.53703703703704,4.75,0,31.722,2.92,9.09,6.01
2014-12-24,3.41794871794872,3.93,1.22,40.291,-2.09,6.66,2.29
2014-12-25,4.02333333333333,3.76,1.35,56.898,2.79,6.77,4.78
2014-12-26,3.64054054054054,3.53,2.66,23.414,-0.94,3.36,1.21
2014-12-27,1.96341463414634,3.37,3.6,36.729,-6.65,-0.2,-3.43
2014-12-28,0.972727272727273,3.17,0.55,25.991,-6.58,-2.15,-4.37
2014-12-29,-0.145454545454545,2.73,1.69,22.474,-13.7,-6.23,-9.97
2014-12-30,-0.326086956521739,3.2,2.59,20.333,-11.83,-5.22,-8.53
2014-12-31,-0.3,2.7,1.26,29.863,-5.2,-2.32,-3.76
2015-01-01,0.529268292682927,2.71,0.02,18.571,-2.93,0.85,-1.04
2015-01-02,1.8,3.19,5.43,41.126,-4.51,1.15,-1.68
2015-01-03,2.69210526315789,11.9,13.85,36.172,-0.11,3.12,1.51
2015-01-04,2.45,11.6,2.58,36.141,-0.13,1.27,0.57
2015-01-05,2.57894736842105,8.74,0.04,24.144,0.21,1.43,0.82
2015-01-06,2.74444444444444,6.53,0,20.496,-1.47,2.07,0.3
2015-01-07,1.91666666666667,4.94,1.09,61.483,-5.07,0.42,-2.33
2015-01-08,3.04,4.25,2.43,26.546,-0.95,2.84,0.95
2015-01-09,4.36,15.6,14.15,28.323,1.27,8.84,5.06
2015-01-10,6.54905660377359,41.8,7.24,22.711,6.69,15.8,11.25
2015-01-11,6.2719298245614,21.3,4.46,39.167,0.42,14.27,7.35
2015-01-12,4.75,12.5,0.01,16.925,1.62,5.69,3.66
2015-01-13,4.26923076923077,7.44,0,35.295,-2.63,8.04,2.71
2015-01-14,4.13666666666667,5.65,1.04,72.956,-1.7,6.37,2.34
2015-01-15,4.23,4.88,0,24.743,-1.49,5.14,1.83
2015-01-16,4.05625,4.22,0,42.585,-1.83,4.7,1.44
2015-01-17,4.144,3.96,6.19,34.598,0.05,3.75,1.9
2015-01-18,4.37058823529412,5.15,0.04,15.244,0.05,2.11,1.08
2015-01-19,4.65862068965517,5.03,0,42.441,-0.46,2.41,0.98
2015-01-20,3.90952380952381,4.01,0,29.903,-2.34,1.02,-0.66
2015-01-21,3.95,3.5,0,27.999,-0.69,1.41,0.36
2015-01-22,3.60769230769231,3.21,0.25,31.642,-1.49,5.56,2.04
2015-01-23,4.10769230769231,3.02,3.76,42.005,0.05,2.42,1.24
2015-01-24,3.67647058823529,3.24,0.26,16.552,-0.78,0.4,-0.19
2015-01-25,3.16818181818182,2.98,0.98,14.266,-1.07,1.73,0.33
2015-01-26,3.11304347826087,2.87,4.49,45.047,-1.86,0.73,-0.57
2015-01-27,2.72916666666667,3.01,2.19,35.161,-2.51,1.53,-0.49
2015-01-28,3.44242424242424,3.23,6.04,42.571,-1.28,2.4,0.56
2015-01-29,2.95,3.7,0.27,74.138,-1.95,2.61,0.33
2015-01-30,2.90344827586207,3.51,0.79,66.74,-2.43,2.22,-0.11
2015-01-31,2.54,3.05,0.33,26.072,-3.89,2.93,-0.48
2015-02-01,2.07441860465116,2.74,1.76,69.42,-5.98,2.64,-1.67
2015-02-02,1.75,2.61,3.25,72.63,-3.65,1.49,-1.08
2015-02-03,2.11632653061224,2.51,0,56.799,-7.59,1.55,-3.02
2015-02-04,0.714035087719298,1.98,0,101.346,-12.69,-0.2,-6.45
2015-02-05,0.433333333333333,2.04,0,105.428,-9.62,0.7,-4.46
2015-02-06,0.269230769230769,2.14,0,64.399,-4.7,-0.89,-2.8
2015-02-07,0.712244897959184,2.03,0.41,47.186,-5.84,-0.93,-3.39
2015-02-08,0.483673469387755,1.98,1.69,104.721,-6.81,0.42,-3.2
2015-02-09,0.276595744680851,2.01,2.85,67.33,-4.23,-0.07,-2.15
2015-02-10,1.31176470588235,1.88,0,28.958,-0.32,3.37,1.53
2015-02-11,2.71190476190476,2.03,0,75.416,-0.92,1.42,0.25
2015-02-12,3.06315789473684,2.19,0,51.197,-0.94,0.52,-0.21
2015-02-13,2.95483870967742,2.22,0,44.408,-2.09,-0.1,-1.1
2015-02-14,2.81463414634146,2.24,0,56.21,-3.44,-0.41,-1.93
2015-02-15,2.12923076923077,2.18,0,61.959,-5.98,3.76,-1.11
2015-02-16,2.43392857142857,2.29,0,95.549,-4.05,8.74,2.35
2015-02-17,2.75322580645161,2.65,0,127.979,-3.45,7.2,1.88
2015-02-18,2.9375,2.81,0.05,129.164,-1.84,2.11,0.14
2015-02-19,3.17058823529412,2.56,0,59.584,-2.23,0.97,-0.63
2015-02-20,2.79838709677419,2.62,0,73.321,-5.86,7.86,1
2015-02-21,3.1875,3.18,0,129.78,-3.24,8.08,2.42
2015-02-22,3.425,3.68,0.49,118.954,-0.13,4.48,2.18
2015-02-23,4.39047619047619,5.14,2.82,53.163,0.93,6.81,3.87
2015-02-24,4.32222222222222,9.08,0.7,99.434,3,5.57,4.29
2015-02-25,3.99189189189189,5.64,0,43.072,0.64,5.16,2.9
2015-02-26,4.3078431372549,3.85,0,73.629,-1.32,8,3.34
2015-02-27,4.15438596491228,3.25,0.17,116.538,-2.58,7.81,2.62
2015-02-28,4.4,2.91,0.07,126.409,0.82,4.14,2.48
2015-03-01,4.02926829268293,2.77,6.26,58.207,-2.93,3.9,0.49
2015-03-02,4.77352941176471,15.1,14.52,59.942,2.33,7.55,4.94
2015-03-03,4.13166666666667,13.3,1.66,33.792,-0.2,7.91,3.86
2015-03-04,4.50833333333333,6.58,0.12,150.366,-0.63,5.9,2.64
2015-03-05,4.13695652173913,4.93,0.2,86.24,-1.04,4.79,1.88
2015-03-06,4.42093023255814,3.93,0,84.584,-1.27,6.61,2.67
2015-03-07,5.91860465116279,3.48,0,119.857,1.01,9.16,5.09
2015-03-08,5.61571428571429,3.16,0,142.451,-1.78,12.14,5.18
2015-03-09,5.23174603174603,2.91,0,149.461,-1.67,9.47,3.9
2015-03-10,5.59354838709677,2.72,1.11,133.328,-2.07,12.95,5.44
2015-03-11,6.29666666666667,2.88,2.32,177.506,2.17,8.39,5.28
2015-03-12,5.76052631578947,2.58,0,109.694,1.11,6.14,3.63
2015-03-13,5.46756756756757,2.45,0,72.409,1.12,5.93,3.53
2015-03-14,5.5,2.35,0,85.955,1.95,4.97,3.46
2015-03-15,6.69230769230769,2.25,0,97.111,1.05,11.87,6.46
2015-03-16,6.69538461538462,2.14,0,159.012,4.08,13.87,8.98
2015-03-17,7.94477611940299,2.1,0,115.559,7.66,15.23,11.45
2015-03-18,8.36578947368421,2.04,0,159.064,0.87,14.24,7.56
2015-03-19,8.02564102564103,2,0,198.148,-1.06,13.25,6.1
2015-03-20,7.50985915492958,1.96,0,198.728,-1.13,12.78,5.83
2015-03-21,7.08055555555556,1.94,6.64,173.722,-2.43,13.63,5.6
2015-03-22,7.13333333333333,2.56,0.01,155.627,3.34,10.26,6.8
2015-03-23,6.83636363636364,2.06,0,94.125,0.73,8.53,4.63
2015-03-24,7.31666666666667,1.98,0,148.583,-2.47,14,5.77
2015-03-25,7.77704918032787,1.92,0,177.031,1.71,14.3,8.01
2015-03-26,8.16285714285714,1.89,8.07,104.711,6.54,12.34,9.44
2015-03-27,7.89512195121951,2.7,0.54,70.806,3.65,8.37,6.01
2015-03-28,7.99508196721311,2.11,0.72,85.632,2.9,10.3,6.6
2015-03-29,8.00625,2.16,14.46,168.959,2.08,12.99,7.54
2015-03-30,7.69565217391304,14.9,14.77,92.429,4.41,10.08,7.25
2015-03-31,7.07547169811321,12.3,5.64,76.827,2.65,14.74,8.7
2015-04-01,6.10175438596491,11.1,7.87,82.577,0.59,7.27,3.93
2015-04-02,5.08,21.2,9.16,121.13,0.15,5.12,2.64
2015-04-03,5.45192307692308,13.5,0.07,63.655,-0.28,8.08,3.9
2015-04-04,6.0468085106383,7.29,0.07,199.126,-0.08,7.37,3.65
2015-04-05,6.61449275362319,5.42,0,114.787,-0.01,6.9,3.45
2015-04-06,6.440625,4.63,1.56,178.438,-0.23,6.35,3.06
2015-04-07,6.45072463768116,4.12,0,163.091,-1.69,8.29,3.3
2015-04-08,7.68166666666667,3.72,0,219.679,2.44,10.94,6.69
2015-04-09,9.70151515151515,3.5,0,173.405,3.68,16.09,9.89
2015-04-10,10.7310344827586,3.35,0,240.698,2.84,20.24,11.54
2015-04-11,11.0859154929577,3.19,0.03,244.804,3.96,18.18,11.07
2015-04-12,12.2067567567568,3.03,0,186.899,8.58,17.93,13.26
2015-04-13,12.05125,2.93,0.64,208.33,4.64,16.51,10.58
2015-04-14,12.2038461538462,2.88,0,187.666,5.37,17.06,11.22
2015-04-15,13.3189873417722,2.71,0,214.377,6.95,22.01,14.48
2015-04-16,13.3272727272727,2.68,0.31,265.049,5.56,21.69,13.63
2015-04-17,12.6594936708861,3.6,19.16,206.505,9.91,17.22,13.57
2015-04-18,10.7279411764706,5.02,0.49,82.373,4.58,10.2,7.39
2015-04-19,10.6736842105263,3.09,0,153.91,-0.48,13.42,6.47
2015-04-20,11.575,2.82,0,280.45,1.91,16.09,9
2015-04-21,12.4987012987013,2.68,0,271.181,3.99,19.39,11.69
2015-04-22,13.0075949367089,2.51,3.51,279.376,4.92,19.74,12.33
2015-04-23,11.65,3.57,10.19,255.796,5.42,16.48,10.95
2015-04-24,11.1369863013699,3.68,0.01,70.505,2.01,16.95,9.48
2015-04-25,12.9487179487179,2.81,0.62,280.265,4.07,21.32,12.7
2015-04-26,14.6287671232877,2.67,0,249.364,11.09,20.22,15.66
2015-04-27,15.5,2.59,0,227.567,8.25,23.98,16.12
2015-04-28,13.4,2.61,3.21,247.876,5.82,20.4,13.11
2015-04-29,12.1256756756757,2.62,0,76.073,3.99,13.94,8.97
2015-04-30,11.6126984126984,2.44,6.94,268.126,3.3,12,7.65
2015-05-01,10.8450980392157,3.92,19.64,134.028,6.98,10.73,8.86
2015-05-02,10.9977777777778,10.2,3.27,114.176,8.44,14.11,11.28
2015-05-03,11.125,6.28,6.69,142.381,8.57,14.7,11.64
2015-05-04,12.3326086956522,8.99,0,109.024,12.96,20.82,16.89
2015-05-05,14.1898305084746,4.89,3.21,156.584,13.75,26.15,19.95
2015-05-06,14.034375,14.5,14.79,211.317,11.81,20.49,16.15
2015-05-07,12.5705882352941,10.2,0,88.204,7.23,18.37,12.8
2015-05-08,13.6055555555556,5.12,0,256.636,8.53,22.69,15.61
2015-05-09,13.7482142857143,4.34,6.24,268.849,11.06,19.8,15.43
2015-05-10,13.1915492957746,5.26,0.17,116.352,9.2,19.12,14.16
2015-05-11,14.1831168831169,3.57,0,224.93,6.82,21.11,13.97
2015-05-12,14.8472972972973,3.11,0.05,309.616,7.21,24.78,16
2015-05-13,16.0095238095238,2.91,8.84,243.208,13.71,22.12,17.92
2015-05-14,15.6178571428571,3.74,0.41,213.608,11.96,19.42,15.69
2015-05-15,14.4921568627451,2.77,0,195.14,10.59,16.35,13.47
2015-05-16,15.0653846153846,2.69,0,100.75,7.48,20.53,14.01
2015-05-17,15.29,2.41,0,313.089,11.8,17.13,14.47
2015-05-18,15.5810810810811,2.45,0.9,185.902,7.41,23.2,15.31
2015-05-19,15.7333333333333,2.45,9.77,317.1,13.16,20.74,16.95
2015-05-20,13.2822580645161,7.75,21.13,71.213,7.6,13.09,10.35
2015-05-21,11.45,14.1,9.46,55.351,6.69,10.35,8.52
2015-05-22,11.9852941176471,8.66,0.84,69.285,8.48,14.99,11.74
2015-05-23,11.8916666666667,8.37,27.7,112.864,9.23,11.87,10.55
2015-05-24,11.3071428571429,40.6,1.92,59.249,8.59,11.64,10.12
2015-05-25,12.4731707317073,9.96,0.86,115.078,9.85,18.89,14.37
2015-05-26,12.625,6.52,2.84,227.602,11.11,16.12,13.62
2015-05-27,11.7620689655172,5.11,0.16,129.748,7.41,13.78,10.6
2015-05-28,12.6029411764706,4.04,0,135.908,5.25,19.53,12.39
2015-05-29,14.4842105263158,3.55,2.65,306.985,7.89,23.52,15.71
2015-05-30,16.0264705882353,3.21,0,308.636,11.62,21.18,16.4
2015-05-31,16.3053333333333,2.87,3.64,258.969,10.13,22.91,16.52
2015-06-01,16.9125,3.28,5.62,273.319,11.22,25.35,18.29
2015-06-02,17.9514285714286,3.36,0,283.932,14.1,26.11,20.11
2015-06-03,19.1859154929577,2.67,0,270.783,14.81,28.29,21.55
2015-06-04,20.2911764705882,2.44,0,325.462,16.47,28.82,22.65
2015-06-05,20.7797101449275,2.27,0,328.561,14.63,27.75,21.19
2015-06-06,20.8253521126761,2.22,0,338.352,13.64,30.88,22.26
2015-06-07,21.7577464788732,2.11,0.08,324.258,17.31,29.66,23.49
2015-06-08,20.8147540983607,2.65,19.4,316.003,17.02,24.97,21
2015-06-09,17.0516129032258,6.22,0.74,228.57,13.24,19.16,16.2
2015-06-10,16.0866666666667,2.66,0,153.927,11.57,20.87,16.22
2015-06-11,18.5770491803279,2.32,0,208.779,15.46,24.99,20.23
2015-06-12,20.5434782608696,2.19,0,276.614,15.09,29.41,22.25
2015-06-13,21.2939393939394,2.06,0.45,323.894,15.6,28.32,21.96
2015-06-14,20.9235294117647,2.2,0.05,239.653,16.46,27.2,21.83
2015-06-15,18.9714285714286,2.23,6.93,266.515,14.97,23.63,19.3
2015-06-16,16.9851851851852,2.1,0.04,113.89,12.99,17.82,15.41
2015-06-17,16.1125,1.87,0,148.972,11.04,18.38,14.71
2015-06-18,15.5263157894737,1.76,5.76,221.64,8.73,19.23,13.98
2015-06-19,16.3253968253968,2.24,0.63,153.886,12.8,17.65,15.23
2015-06-20,15.4671428571429,2.17,8.07,186.475,9.02,14.02,11.52
2015-06-21,14.8671428571429,2.64,1.77,159.041,9,15.55,12.28
2015-06-22,15.7529411764706,2.08,9.28,173.75,11.38,21.56,16.47
2015-06-23,15.6541666666667,2.9,0.15,211.335,11.03,17.56,14.3
2015-06-24,15.4387096774194,1.98,0,173.599,9.34,18.9,14.12
2015-06-25,16.3826666666667,1.77,0,244.988,7.7,22.4,15.05
2015-06-26,18.1333333333333,1.67,0,298.217,9.84,24.01,16.93
2015-06-27,18.1614035087719,1.72,14.54,297.794,14.77,22.18,18.48
2015-06-28,17.4873015873016,3.11,0,124.776,12.57,23.07,17.82
2015-06-29,18.6440677966102,1.85,0,278.609,11.79,25.1,18.45
2015-06-30,19.7253521126761,1.66,0,269.862,12.8,27.13,19.97
2015-07-01,20.7150684931507,1.49,0,272.806,14.56,29.27,21.92
2015-07-02,22.3322580645161,1.41,0,327.949,15.46,29.72,22.59
2015-07-03,23.2345454545455,1.35,0,327.26,15.82,31.2,23.51
2015-07-04,24.0216666666667,1.28,0,316.55,17.18,32.55,24.87
2015-07-05,24.4559322033898,1.24,0.15,319.684,17.99,33.38,25.69
2015-07-06,23.825,1.24,0.03,308.425,17.9,29.81,23.86
2015-07-07,24.6746031746032,1.2,3.33,249.405,18.21,33.77,25.99
2015-07-08,23.0754098360656,1.69,8.11,314.931,15.13,30.58,22.86
2015-07-09,20.0544117647059,1.67,2.43,101.254,12.53,19.74,16.14
2015-07-10,18.9838709677419,1.46,0,161.43,8.28,21.92,15.1
2015-07-11,19.7790322580645,1.26,0,336.066,9.31,26.83,18.07
2015-07-12,21.4057142857143,1.2,0.01,320.442,13.74,28.44,21.09
2015-07-13,20.6070422535211,1.17,5.02,286.303,16.12,24.6,20.36
2015-07-14,19.3762711864407,1.55,0.55,138.936,15.38,23.92,19.65
2015-07-15,21.1339285714286,1.25,0,167.782,17.53,26.66,22.1
2015-07-16,22.1833333333333,1.15,0,285.345,14.92,31.04,22.98
2015-07-17,23.6774193548387,1.05,0,317.801,16.82,33.48,25.15
2015-07-18,24.6686567164179,1.03,0.41,302.347,17.14,32.06,24.6
2015-07-19,25.0412698412698,0.988,4.33,296.355,17.16,32.47,24.82
2015-07-20,24.7548387096774,1.15,0,283.119,18.26,28.73,23.5
2015-07-21,24.7875,0.986,0.03,269.026,17.62,32.52,25.07
2015-07-22,25.5537313432836,0.951,1.38,295.137,18.14,35.49,26.82
2015-07-23,25.6606060606061,0.947,1.79,311.112,19.55,29.8,24.68
2015-07-24,25.6303571428571,0.96,0.44,261.287,18.87,30.58,24.73
2015-07-25,24.8698412698413,0.977,1.98,237.157,18.12,27.85,22.99
2015-07-26,22.4389830508475,0.98,5.15,140.118,10.46,22.83,16.65
2015-07-27,21.3378378378378,1.29,3.1,315.801,13.56,24.7,19.13
2015-07-28,20.0321428571429,1.13,1.98,184.091,13.41,22.91,18.16
2015-07-29,19.91875,1.03,1.48,137.408,11.93,21.94,16.94
2015-07-30,19.7311475409836,1.04,0,155.859,10.97,21.56,16.27
2015-07-31,20.3617647058824,0.965,0,264.003,11.71,24.2,17.96
2015-08-01,20.5945454545455,0.884,3.64,285.866,12.97,27.48,20.23
2015-08-02,20.2076923076923,1.13,2.42,247.003,15.05,21.48,18.27
2015-08-03,20.4363636363636,1.04,0,97.365,13.6,26.96,20.28
2015-08-04,21.6543859649123,0.919,0,297.453,14.2,31.19,22.7
2015-08-05,23.4171875,0.864,0,279.292,18.44,31.24,24.84
2015-08-06,23.8036363636364,0.781,0,285.383,16.24,33.74,24.99
2015-08-07,24.1189655172414,0.801,0,288.146,17.2,35.57,26.39
2015-08-08,24.6763636363636,0.732,1.05,286.582,18.81,35.57,27.19
2015-08-09,24.9208333333333,0.719,0,248.701,18.57,34.3,26.44
2015-08-10,25.0087719298246,0.665,0,254.745,19.11,33.1,26.11
2015-08-11,24.1442307692308,0.711,0,282.633,16.14,32.44,24.29
2015-08-12,23.8327868852459,0.671,0,234.123,15.29,34.28,24.79
2015-08-13,24.2285714285714,0.671,0,246.715,18.87,35.03,26.95
2015-08-14,24.4254545454545,0.642,0.1,260.501,18.81,34.28,26.55
2015-08-15,24.5181818181818,0.637,0.17,257.921,17.5,30.15,23.83
2015-08-16,23.1981818181818,0.723,5.21,222.992,16.55,24.67,20.61
2015-08-17,20.7413043478261,0.939,6.04,119.066,14.91,18.35,16.63
2015-08-18,19.9809523809524,0.749,0,78.512,13.36,22.95,18.16
2015-08-19,19.7047619047619,0.626,2.04,226.357,10.58,20.66,15.62
2015-08-20,19.2212121212121,0.671,0.97,125.792,14.11,20.48,17.3
2015-08-21,19.3717948717949,0.643,0,115.471,14.05,21.86,17.96
2015-08-22,19.3647058823529,0.619,0,175.269,9.58,24.62,17.1
2015-08-23,19.7076923076923,0.547,0,245.81,11.44,26.88,19.16
2015-08-24,20.5489795918367,0.547,0.2,252.034,14.52,29.37,21.95
2015-08-25,20.0745762711864,0.523,0.14,224.446,14.24,24.94,19.59
2015-08-26,18.5968253968254,0.528,0,95.699,7.76,27.01,17.39
2015-08-27,19.401724137931,0.474,0,262.914,10.92,31.52,21.22
2015-08-28,20.6488888888889,0.513,0,247.766,13.24,31.73,22.49
2015-08-29,21.66875,0.41,0,230.382,16.09,33.16,24.63
2015-08-30,22.5666666666667,0.447,0,242.981,16.44,33.79,25.12
2015-08-31,23.1685185185185,0.468,0,240.608,16.86,34.28,25.57
2015-09-01,23.1549019607843,0.399,7.71,229.38,16,33.69,24.85
2015-09-02,21.6466666666667,0.734,8.82,207.18,14.75,25.08,19.92
2015-09-03,19.6127659574468,0.863,22.51,86.534,12.65,17.68,15.17
2015-09-04,18.4678571428571,2.21,2.6,95.821,12.25,20.43,16.34
2015-09-05,17.8833333333333,0.886,1.67,174.18,11.74,16.84,14.29
2015-09-06,16.76,0.735,0.77,65.998,8.94,14.81,11.88
2015-09-07,15.69375,0.668,2.28,131.407,7.73,12.79,10.26
2015-09-08,15.6047619047619,0.594,0.09,112.619,9.55,17.64,13.6
2015-09-09,15.6692307692308,0.628,1.28,181.031,8.51,17.15,12.83
2015-09-10,15.09,0.616,0,124.475,5.96,18.45,12.21
2015-09-11,15.4703703703704,0.599,0.53,196.747,7.46,20.74,14.1
2015-09-12,16.0416666666667,0.597,0,176.917,8.06,23.38,15.72
2015-09-13,16.4245283018868,0.621,0,186.624,9.76,23.72,16.74
2015-09-14,16.5722222222222,0.599,5.24,180.486,12.14,20.18,16.16
2015-09-15,16.5023255813954,0.787,0,63.969,10.68,21.11,15.9
2015-09-16,17.3450980392157,0.643,0,166.886,10.81,26.59,18.7
2015-09-17,17.7897435897436,0.566,1.13,177.212,12.9,29.67,21.29
2015-09-18,17.425,0.555,0.29,149.711,12.37,17.27,14.82
2015-09-19,16.5875,0.61,0.03,83.816,8.66,19.43,14.05
2015-09-20,16.765,0.58,0,145.548,10.98,17.52,14.25
2015-09-21,15.908064516129,0.534,0.15,131.823,5,18.81,11.91
2015-09-22,15.3979591836735,0.506,1.1,199.294,5.44,20.12,12.78
2015-09-23,15.1916666666667,0.61,4.05,166.755,9.43,15.07,12.25
2015-09-24,14.2636363636364,0.897,0.13,47.436,8.57,13.85,11.21
2015-09-25,14.1928571428571,0.733,0,66.531,10.3,16.24,13.27
2015-09-26,14.35,0.694,0.01,79.293,11.36,15,13.18
2015-09-27,14.4057142857143,0.687,0,59.264,10.49,16.55,13.52
2015-09-28,13.9222222222222,0.631,0,103.936,8.86,15.83,12.35
2015-09-29,13.1289473684211,0.57,0,99.514,6.8,14.44,10.62
2015-09-30,12.8413043478261,0.585,0,118.37,5.77,14.29,10.03
2015-10-01,12.2781818181818,0.586,0,152.104,6.4,17.01,11.71
2015-10-02,12.2434782608696,0.54,0,181.504,4.4,20.1,12.25
2015-10-03,12.6083333333333,0.599,0,150.47,7.67,21.6,14.64
2015-10-04,12.712,0.57,1.71,120.021,6.9,16.62,11.76
2015-10-05,12.9470588235294,0.648,0,72.049,6.33,17.66,12
2015-10-06,13.1709677419355,0.668,7.95,153.433,7.91,20.07,13.99
2015-10-07,13.9,1.64,28.91,98.623,13.02,15.36,14.19
2015-10-08,13.675,3.2,0.75,31.328,11.28,13.79,12.54
2015-10-09,14.0333333333333,1.06,0,51.76,10.21,17.04,13.63
2015-10-10,14.3545454545455,0.74,3.01,110.648,8.72,13.5,11.11
2015-10-11,13.49,0.866,0.12,72.404,5.45,10.99,8.22
2015-10-12,11.8,0.759,0,92.925,0.05,11.25,5.65
2015-10-13,10.75,0.703,2.53,156.39,1.26,6.88,4.07
2015-10-14,10.0565217391304,0.774,5.03,57.97,3.81,7.75,5.78
2015-10-15,9.96842105263158,1,0.94,40.786,5.9,8,6.95
2015-10-16,9.78888888888889,0.859,1.79,42.793,4.64,6.6,5.62
2015-10-17,9.9,0.839,0,39.501,3.88,9.85,6.87
2015-10-18,9.9741935483871,0.788,4.08,81.826,4.31,10,7.16
2015-10-19,10.0666666666667,0.895,1.51,76.585,5.15,8.74,6.95
2015-10-20,9.92962962962963,0.816,0.21,48.307,4.85,8.38,6.62
2015-10-21,9.8,0.778,0.06,82.332,5.41,9.52,7.47
2015-10-22,9.66666666666667,0.748,0.28,72.53,4.34,10.54,7.44
2015-10-23,9.89444444444444,0.75,0.46,70.152,7.53,12.51,10.02
2015-10-24,9.54324324324324,0.727,0.08,83.577,1.53,11.87,6.7
2015-10-25,9.26818181818182,0.696,0.17,100.856,1.85,12.94,7.4
2015-10-26,10.1551724137931,0.698,0.02,67.883,7.6,14.87,11.24
2015-10-27,10.0142857142857,0.702,0,115.664,5.84,13.98,9.91
2015-10-28,9.61153846153846,0.699,0.17,88.871,2.15,12.53,7.34
2015-10-29,9.4375,0.712,0.16,80.757,6.5,9.41,7.96
2015-10-30,9.575,0.7,0,35.772,6.73,9.88,8.31
2015-10-31,10.1666666666667,0.694,0,41.727,5.46,16.07,10.77
2015-11-01,9.38771929824561,0.659,0,114.634,6.65,16.47,11.56
2015-11-02,8.1655737704918,0.653,0,120.056,-1.16,12.53,5.69
2015-11-03,7.01,0.697,0,111.726,-1.32,5.8,2.24
2015-11-04,6.51666666666667,0.717,0,64.314,-1.14,10.51,4.69
2015-11-05,7.44838709677419,0.733,0,67.33,3.6,15.26,9.43
2015-11-06,7.29677419354839,0.711,1.5,94.769,1.19,13.78,7.49
2015-11-07,7.66190476190476,0.8,2.47,68.184,4.96,12.93,8.95
2015-11-08,8.744,0.827,0.23,35.398,9.72,15.39,12.56
2015-11-09,9.52272727272727,0.776,1.3,82.75,7.84,14.76,11.3
2015-11-10,10.2038461538462,0.755,0.11,43.162,11.46,16.54,14
2015-11-11,10.6,0.706,0.05,63.155,9.16,14.49,11.83
2015-11-12,9.78333333333333,0.732,0.11,72.759,2.44,11.33,6.89
2015-11-13,8.75227272727273,0.683,3,66.462,-0.03,11.26,5.62
2015-11-14,8.85,0.854,5.23,57.957,5.89,10.35,8.12
2015-11-15,8.6125,1.08,2.66,61.231,5.56,12.69,9.13
2015-11-16,9.04814814814815,1.02,0,37.16,7.48,15.88,11.68
2015-11-17,8.36666666666667,0.834,1.47,67.698,3.01,12.55,7.78
2015-11-18,9.10769230769231,0.769,0,35.593,9.41,16.19,12.8
2015-11-19,8.92142857142857,0.743,7.29,72.813,5.76,15.03,10.4
2015-11-20,9.3,2.03,28.91,53.148,6.69,15.89,11.29
2015-11-21,9.05,8.15,1.99,18.098,1.18,7.13,4.16
2015-11-22,7.85,2.63,1.86,20.724,-0.64,1.47,0.42
2015-11-23,6.60384615384615,1.68,0.71,24.844,-1.49,2.81,0.66
2015-11-24,5.86818181818182,1.31,0,45.558,-3.19,2.7,-0.25
